# STATION: AN142
# STATION NAME: South Dekalb
# LATITUDE: 33.69060
# LONGITUDE: -84.27310
# ELEVATION [ft]: 825
# STATE: GA
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,precip_accum_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
,,INHG,Fahrenheit,%,Miles/hour,Degrees,Inches,Fahrenheit,Fahrenheit,Code,INHG,Fahrenheit,Fahrenheit,INHG
AN142,07/17/2015 06:00 EDT,29.12,69.64,90.0,0.22,313.0,,66.56,,NW,27.25,,,30.0
AN142,07/17/2015 07:00 EDT,29.12,69.28,90.0,0.45,304.0,,66.2,,NW,27.29,,,30.0
AN142,07/17/2015 08:00 EDT,29.15,70.0,92.0,0.22,298.0,,67.56,,WNW,27.18,,,30.03
AN142,07/17/2015 09:00 EDT,29.15,74.32,91.0,0.0,,,71.51,,,26.72,,,30.03
AN142,07/17/2015 10:00 EDT,29.18,85.3,80.0,0.0,,,78.43,,,25.73,97.69,,30.07
AN142,07/17/2015 11:00 EDT,29.18,90.34,63.0,0.45,299.0,,76.08,,WNW,25.94,102.31,,30.07
AN142,07/17/2015 12:00 EDT,29.18,93.58,56.0,1.34,134.0,,75.61,,SE,25.95,105.98,,30.07
AN142,07/17/2015 13:00 EDT,29.18,95.74,50.0,1.57,124.0,,74.25,,SE,26.09,107.0,,30.07
AN142,07/17/2015 14:00 EDT,29.18,95.92,48.0,0.45,138.0,,73.2,,SE,26.21,105.96,,30.07
AN142,07/17/2015 15:00 EDT,29.15,97.18,47.0,1.57,125.0,,73.74,,SE,26.1,108.21,,30.03
AN142,07/17/2015 16:00 EDT,29.12,98.8,43.0,0.22,22.0,,72.6,,NNE,26.19,108.9,,30.0
AN142,07/17/2015 17:00 EDT,29.12,99.34,42.0,0.45,106.0,,72.39,,ESE,26.21,109.36,,30.0
AN142,07/17/2015 18:00 EDT,29.09,98.8,41.0,0.22,79.0,,71.2,,E,26.32,107.36,,29.97
AN142,07/17/2015 19:00 EDT,29.09,97.18,41.0,0.67,96.0,,69.73,,E,26.5,103.88,,29.97
AN142,07/17/2015 20:00 EDT,29.09,89.8,50.0,0.67,97.0,,68.75,,E,26.69,94.22,,29.97
AN142,07/17/2015 21:00 EDT,29.12,84.04,62.0,0.45,75.0,,69.63,,ENE,26.71,88.14,,30.0
AN142,07/17/2015 22:00 EDT,29.12,80.08,71.0,0.45,29.0,,69.82,,NNE,26.76,83.21,,30.0
AN142,07/17/2015 23:00 EDT,29.15,78.64,73.0,0.22,22.0,,69.24,,NNE,26.87,,,30.03
AN142,07/18/2015 00:00 EDT,29.15,77.2,76.0,0.67,48.0,,69.03,,NE,26.91,,,30.03
AN142,07/18/2015 01:00 EDT,29.15,77.2,76.0,0.67,48.0,,69.03,,NE,26.91,,,30.03
AN142,07/18/2015 03:00 EDT,29.12,73.42,87.0,0.22,338.0,,69.3,,NNW,26.93,,,30.0
AN142,07/18/2015 04:00 EDT,29.12,72.88,85.0,0.0,,,68.09,,,27.05,,,30.0
AN142,07/18/2015 05:00 EDT,29.15,72.52,88.0,0.0,,,68.75,,,27.03,,,30.03
AN142,07/18/2015 06:00 EDT,29.15,71.98,90.0,0.0,,,68.87,,,27.03,,,30.03
AN142,07/18/2015 07:00 EDT,29.15,71.62,90.0,0.0,,,68.52,,,27.07,,,30.03
AN142,07/18/2015 08:00 EDT,29.18,72.16,90.0,0.22,51.0,,69.05,,NE,27.04,,,30.07
AN142,07/18/2015 09:00 EDT,29.18,76.84,89.0,1.12,166.0,,73.34,,SSE,26.51,,,30.07
AN142,07/18/2015 10:00 EDT,29.18,87.28,77.0,0.45,210.0,,79.2,,SSW,25.59,102.1,,30.07
AN142,07/18/2015 11:00 EDT,29.21,92.5,60.0,0.67,207.0,,76.66,,SSW,25.86,106.01,,30.1
AN142,07/18/2015 12:00 EDT,29.21,95.38,53.0,0.67,214.0,,75.65,,SW,25.95,108.38,,30.1
AN142,07/18/2015 13:00 EDT,29.21,97.0,49.0,0.67,245.0,,74.81,,WSW,26.04,109.35,,30.1
AN142,07/18/2015 14:00 EDT,29.18,98.26,46.0,0.22,250.0,,74.09,,WSW,26.08,110.04,,30.07
AN142,07/18/2015 15:00 EDT,29.18,100.06,43.0,0.22,171.0,,73.74,,S,26.1,111.9,,30.07
AN142,07/18/2015 16:00 EDT,29.15,100.06,42.0,0.67,212.0,,73.05,,SSW,26.15,111.04,,30.03
AN142,07/18/2015 17:00 EDT,29.15,96.46,47.0,2.46,279.0,,73.08,,W,26.19,106.5,,30.03
AN142,07/18/2015 18:00 EDT,29.15,96.46,47.0,2.46,279.0,,73.08,,W,26.19,106.5,,30.03
AN142,07/18/2015 20:00 EDT,29.15,81.7,85.0,0.0,,,76.75,,,25.98,89.28,,30.03
AN142,07/18/2015 21:00 EDT,29.15,77.56,92.0,0.45,329.0,,75.04,,NNW,26.27,,,30.03
AN142,07/18/2015 22:00 EDT,29.15,77.02,94.0,0.89,282.0,,75.15,,WNW,26.27,,,30.03
AN142,07/18/2015 23:00 EDT,29.15,75.94,92.0,0.22,311.0,,73.44,,NW,26.48,,,30.03
AN142,07/19/2015 00:00 EDT,29.15,74.86,93.0,0.22,332.0,,72.69,,NNW,26.58,,,30.03
AN142,07/19/2015 01:00 EDT,29.15,74.86,93.0,0.22,332.0,,72.69,,NNW,26.58,,,30.03
AN142,07/19/2015 03:00 EDT,29.15,73.42,94.0,0.22,84.0,,71.58,,E,26.73,,,30.03
AN142,07/19/2015 04:00 EDT,29.12,73.06,94.0,0.22,332.0,,71.22,,NNW,26.74,,,30.0
AN142,07/19/2015 05:00 EDT,29.12,72.52,94.0,0.45,306.0,,70.69,,NW,26.81,,,30.0
AN142,07/19/2015 06:00 EDT,29.12,72.16,94.0,0.22,289.0,,70.33,,WNW,26.85,,,30.0
AN142,07/19/2015 07:00 EDT,29.12,71.62,93.0,0.0,,,69.48,,,26.94,,,30.0
AN142,07/19/2015 08:00 EDT,29.15,72.34,94.0,0.67,301.0,,70.51,,WNW,26.86,,,30.03
AN142,07/19/2015 09:00 EDT,29.15,75.04,94.0,0.22,235.0,,73.19,,SW,26.53,,,30.03
AN142,07/19/2015 10:00 EDT,29.15,83.32,89.0,0.89,261.0,,79.74,,W,25.57,95.65,,30.03
AN142,07/19/2015 11:00 EDT,29.15,90.52,72.0,0.89,268.0,,80.29,,W,25.35,108.95,,30.03
AN142,07/19/2015 12:00 EDT,29.15,93.4,62.0,0.89,280.0,,78.5,,W,25.55,110.04,,30.03
AN142,07/19/2015 13:00 EDT,29.15,90.16,68.0,1.12,284.0,,78.21,,WNW,25.64,105.04,,30.03
AN142,07/19/2015 14:00 EDT,29.15,90.16,74.0,0.67,260.0,,80.78,,W,25.29,109.27,,30.03
AN142,07/19/2015 15:00 EDT,29.15,89.8,69.0,2.24,224.0,,78.31,,SW,25.63,104.66,,30.03
AN142,07/19/2015 16:00 EDT,29.12,93.94,59.0,2.24,267.0,,77.51,,W,25.64,109.2,,30.0
AN142,07/19/2015 17:00 EDT,29.09,84.76,78.0,1.57,307.0,,77.14,,NW,25.81,95.27,,29.97
AN142,07/19/2015 18:00 EDT,29.09,87.82,69.0,1.57,296.0,,76.41,,WNW,25.85,99.19,,29.97
AN142,07/19/2015 19:00 EDT,29.09,88.9,64.0,1.34,289.0,,75.18,,WNW,25.98,99.24,,29.97
AN142,07/19/2015 20:00 EDT,29.09,84.22,75.0,0.89,300.0,,75.44,,WNW,26.03,92.7,,29.97
AN142,07/19/2015 21:00 EDT,29.09,80.08,82.0,0.89,309.0,,74.08,,NW,26.27,84.68,,29.97
AN142,07/19/2015 22:00 EDT,29.09,77.2,84.0,0.45,310.0,,71.98,,NW,26.55,,,29.97
AN142,07/19/2015 23:00 EDT,29.09,75.94,86.0,0.89,288.0,,71.44,,WNW,26.63,,,29.97
AN142,07/20/2015 00:00 EDT,29.12,75.4,90.0,1.12,317.0,,72.25,,NW,26.59,,,30.0
AN142,07/20/2015 01:00 EDT,29.12,75.4,90.0,1.12,317.0,,72.25,,NW,26.59,,,30.0
AN142,07/20/2015 03:00 EDT,29.06,73.78,92.0,0.67,305.0,,71.3,,NW,26.66,,,29.94
AN142,07/20/2015 04:00 EDT,29.06,73.42,93.0,0.45,301.0,,71.26,,WNW,26.67,,,29.94
AN142,07/20/2015 05:00 EDT,29.03,72.88,92.0,0.45,289.0,,70.41,,WNW,26.74,,,29.91
AN142,07/20/2015 06:00 EDT,29.06,72.7,93.0,0.67,300.0,,70.55,,WNW,26.76,,,29.94
AN142,07/20/2015 07:00 EDT,29.06,72.7,93.0,0.22,259.0,,70.55,,W,26.76,,,29.94
AN142,07/20/2015 08:00 EDT,29.06,73.6,93.0,0.45,294.0,,71.44,,WNW,26.65,,,29.94
AN142,07/20/2015 09:00 EDT,29.09,77.56,92.0,1.12,291.0,,75.04,,WNW,26.21,,,29.97
AN142,07/20/2015 10:00 EDT,29.09,86.2,80.0,1.57,281.0,,79.31,,W,25.5,100.42,,29.97
AN142,07/20/2015 11:00 EDT,29.09,91.42,67.0,0.89,285.0,,78.97,,WNW,25.46,108.03,,29.97
AN142,07/20/2015 12:00 EDT,29.06,92.32,63.0,1.57,287.0,,77.96,,WNW,25.55,107.7,,29.94
AN142,07/20/2015 13:00 EDT,29.06,95.92,55.0,0.89,284.0,,77.26,,WNW,25.58,111.44,,29.94
AN142,07/20/2015 14:00 EDT,29.06,97.54,49.0,1.12,256.0,,75.31,,WSW,25.81,110.72,,29.94
AN142,07/20/2015 15:00 EDT,29.03,97.9,46.0,0.89,258.0,,73.76,,WSW,25.97,109.16,,29.91
AN142,07/20/2015 16:00 EDT,29.03,97.36,46.0,1.57,244.0,,73.27,,WSW,26.04,107.87,,29.91
AN142,07/20/2015 17:00 EDT,29.0,100.24,43.0,2.01,247.0,,73.91,,WSW,25.9,112.34,,29.88
AN142,07/20/2015 18:00 EDT,29.0,98.8,44.0,1.79,280.0,,73.27,,W,25.99,109.71,,29.88
AN142,07/20/2015 19:00 EDT,29.0,95.56,49.0,1.79,275.0,,73.48,,W,26.0,105.83,,29.88
AN142,07/20/2015 20:00 EDT,29.0,92.14,54.0,1.34,281.0,,73.18,,W,26.08,101.16,,29.88
AN142,07/20/2015 21:00 EDT,29.0,85.48,66.0,0.22,328.0,,72.84,,NNW,26.22,92.26,,29.88
AN142,07/20/2015 22:00 EDT,29.0,82.78,73.0,1.34,296.0,,73.24,,WNW,26.22,88.74,,29.88
AN142,07/20/2015 23:00 EDT,29.0,77.2,83.0,0.22,350.0,,71.62,,N,26.5,,,29.88
AN142,07/21/2015 00:00 EDT,29.0,75.76,87.0,0.45,19.0,,71.6,,NNE,26.53,,,29.88
AN142,07/21/2015 01:00 EDT,29.0,75.76,87.0,0.45,19.0,,71.6,,NNE,26.53,,,29.88
AN142,07/21/2015 03:00 EDT,29.0,75.04,90.0,0.22,270.0,,71.9,,W,26.51,,,29.88
AN142,07/21/2015 04:00 EDT,28.97,74.68,89.0,0.89,287.0,,71.21,,WNW,26.56,,,29.85
AN142,07/21/2015 05:00 EDT,28.97,74.14,92.0,0.67,301.0,,71.66,,WNW,26.52,,,29.85
AN142,07/21/2015 06:00 EDT,28.97,73.78,92.0,0.67,282.0,,71.3,,WNW,26.57,,,29.85
AN142,07/21/2015 07:00 EDT,28.97,73.42,93.0,0.22,293.0,,71.26,,WNW,26.58,,,29.85
AN142,07/21/2015 08:00 EDT,29.0,74.14,94.0,0.67,305.0,,72.29,,NW,26.49,,,29.88
AN142,07/21/2015 09:00 EDT,29.0,78.1,94.0,0.67,262.0,,76.23,,W,25.97,,,29.88
AN142,07/21/2015 10:00 EDT,29.03,87.28,79.0,1.79,293.0,,79.98,,WNW,25.33,103.26,,29.91
AN142,07/21/2015 11:00 EDT,29.03,92.32,63.0,2.24,297.0,,77.96,,WNW,25.52,107.7,,29.91
AN142,07/21/2015 12:00 EDT,29.03,95.02,57.0,2.24,284.0,,77.49,,WNW,25.54,110.61,,29.91
AN142,07/21/2015 13:00 EDT,29.03,96.28,53.0,2.68,296.0,,76.49,,WNW,25.65,110.75,,29.91
AN142,07/21/2015 14:00 EDT,29.0,96.28,51.0,2.68,307.0,,75.34,,NW,25.77,109.12,,29.88
AN142,07/21/2015 15:00 EDT,29.0,95.02,55.0,2.24,303.0,,76.42,,WNW,25.65,109.0,,29.88
AN142,07/21/2015 16:00 EDT,28.97,95.02,53.0,1.12,297.0,,75.31,,WNW,25.75,107.46,,29.85
AN142,07/21/2015 17:00 EDT,28.97,81.52,82.0,0.22,251.0,,75.49,,WSW,25.95,88.09,,29.85
AN142,07/21/2015 18:00 EDT,28.97,87.28,81.0,0.67,259.0,,80.75,,W,25.17,104.46,,29.85
AN142,07/21/2015 19:00 EDT,28.97,87.64,79.0,0.67,320.0,,80.33,,NW,25.22,104.42,,29.85
AN142,07/21/2015 20:00 EDT,28.97,81.34,86.0,0.22,91.0,,76.75,,E,25.81,88.66,,29.85
AN142,07/21/2015 21:00 EDT,29.0,78.1,86.0,0.45,274.0,,73.56,,W,26.27,,,29.88
AN142,07/21/2015 22:00 EDT,29.0,76.48,90.0,0.45,289.0,,73.32,,WNW,26.33,,,29.88
AN142,07/21/2015 23:00 EDT,29.03,75.58,91.0,0.0,,,72.76,,,26.44,,,29.91
AN142,07/22/2015 00:00 EDT,29.0,74.68,91.0,0.67,274.0,,71.87,,W,26.52,,,29.88
AN142,07/22/2015 01:00 EDT,29.0,74.68,91.0,0.67,274.0,,71.87,,W,26.52,,,29.88
AN142,07/22/2015 03:00 EDT,29.0,73.06,92.0,0.45,291.0,,70.59,,WNW,26.69,,,29.88
AN142,07/22/2015 04:00 EDT,29.0,72.52,92.0,0.22,285.0,,70.05,,WNW,26.75,,,29.88
AN142,07/22/2015 05:00 EDT,29.03,71.98,92.0,0.0,,,69.52,,,26.84,,,29.91
AN142,07/22/2015 06:00 EDT,29.03,71.8,93.0,0.22,303.0,,69.66,,WNW,26.83,,,29.91
AN142,07/22/2015 07:00 EDT,29.03,71.44,93.0,0.45,298.0,,69.3,,WNW,26.87,,,29.91
AN142,07/22/2015 08:00 EDT,29.06,72.34,94.0,0.67,292.0,,70.51,,WNW,26.77,,,29.94
AN142,07/22/2015 09:00 EDT,29.09,76.84,92.0,0.89,284.0,,74.33,,WNW,26.3,,,29.97
AN142,07/22/2015 10:00 EDT,29.09,84.22,83.0,1.34,266.0,,78.5,,W,25.65,95.79,,29.97
AN142,07/22/2015 11:00 EDT,29.09,87.28,71.0,1.12,278.0,,76.75,,W,25.82,98.82,,29.97
AN142,07/22/2015 12:00 EDT,29.09,91.06,61.0,0.22,300.0,,75.8,,WNW,25.87,102.9,,29.97
AN142,07/22/2015 13:00 EDT,29.09,93.58,56.0,1.12,270.0,,75.61,,W,25.86,105.98,,29.97
AN142,07/22/2015 14:00 EDT,29.06,94.84,52.0,1.57,292.0,,74.58,,WNW,25.94,106.26,,29.94
AN142,07/22/2015 15:00 EDT,29.06,96.64,48.0,0.45,276.0,,73.87,,W,26.0,107.68,,29.94
AN142,07/22/2015 16:00 EDT,29.03,98.26,45.0,1.12,236.0,,73.44,,SW,26.0,109.22,,29.91
AN142,07/22/2015 17:00 EDT,29.03,98.8,42.0,1.79,244.0,,71.9,,WSW,26.18,108.12,,29.91
AN142,07/22/2015 18:00 EDT,29.03,98.08,44.0,1.12,262.0,,72.62,,W,26.1,108.01,,29.91
AN142,07/22/2015 19:00 EDT,29.03,90.7,56.0,0.22,350.0,,72.91,,N,26.16,99.05,,29.91
AN142,07/22/2015 20:00 EDT,29.03,82.96,68.0,0.89,289.0,,71.31,,WNW,26.46,87.78,,29.91
AN142,07/22/2015 21:00 EDT,29.06,79.0,71.0,0.89,291.0,,68.78,,WNW,26.82,,,29.94
AN142,07/22/2015 22:00 EDT,29.06,75.94,75.0,0.0,,,67.42,,,27.0,,,29.94
AN142,07/22/2015 23:00 EDT,29.09,74.5,81.0,0.67,292.0,,68.26,,WNW,26.97,,,29.97
AN142,07/23/2015 00:00 EDT,29.09,73.6,83.0,0.0,,,68.1,,,27.01,,,29.97
AN142,07/23/2015 01:00 EDT,29.09,73.6,83.0,0.0,,,68.1,,,27.01,,,29.97
AN142,07/23/2015 03:00 EDT,29.09,72.34,90.0,0.22,219.0,,69.23,,SW,26.92,,,29.97
AN142,07/23/2015 04:00 EDT,29.09,72.16,89.0,0.22,306.0,,68.72,,NW,26.97,,,29.97
AN142,07/23/2015 05:00 EDT,29.09,71.62,89.0,0.67,284.0,,68.19,,WNW,27.03,,,29.97
AN142,07/23/2015 06:00 EDT,29.09,71.62,92.0,0.89,302.0,,69.16,,WNW,26.94,,,29.97
AN142,07/23/2015 07:00 EDT,29.09,71.8,90.0,0.45,259.0,,68.69,,W,26.98,,,29.97
AN142,07/23/2015 08:00 EDT,29.12,73.24,90.0,0.22,268.0,,70.12,,W,26.85,,,30.0
AN142,07/23/2015 09:00 EDT,29.12,76.12,88.0,0.45,275.0,,72.29,,W,26.57,,,30.0
AN142,07/23/2015 10:00 EDT,29.12,81.34,86.0,0.67,254.0,,76.75,,WSW,25.96,88.66,,30.0
AN142,07/23/2015 11:00 EDT,29.12,84.4,73.0,1.57,294.0,,74.8,,WNW,26.13,92.41,,30.0
AN142,07/23/2015 12:00 EDT,29.15,86.56,67.0,1.12,270.0,,74.32,,W,26.19,95.09,,30.03
AN142,07/23/2015 13:00 EDT,29.12,89.62,63.0,1.12,288.0,,75.4,,WNW,25.98,100.47,,30.0
AN142,07/23/2015 14:00 EDT,29.12,91.96,58.0,1.34,287.0,,75.14,,WNW,25.97,103.25,,30.0
AN142,07/23/2015 15:00 EDT,29.09,86.38,67.0,1.57,301.0,,74.15,,WNW,26.15,94.67,,29.97
AN142,07/23/2015 16:00 EDT,29.09,75.94,90.0,0.67,266.0,,72.78,,W,26.49,,,29.97
AN142,07/23/2015 17:00 EDT,29.06,82.24,86.0,1.34,262.0,,77.63,,W,25.77,91.15,,29.94
AN142,07/23/2015 18:00 EDT,29.06,80.44,88.0,1.34,261.0,,76.55,,W,25.94,86.91,,29.94
AN142,07/23/2015 19:00 EDT,29.06,80.26,88.0,1.57,244.0,,76.38,,WSW,25.96,86.44,,29.94
AN142,07/23/2015 20:00 EDT,29.06,79.0,88.0,1.12,257.0,,75.13,,WSW,26.14,,,29.94
AN142,07/23/2015 21:00 EDT,29.06,76.48,91.0,0.89,297.0,,73.65,,WNW,26.36,,,29.94
AN142,07/23/2015 22:00 EDT,29.09,75.04,93.0,1.34,296.0,,72.87,,WNW,26.5,,,29.97
AN142,07/23/2015 23:00 EDT,29.09,74.86,93.0,0.89,286.0,,72.69,,WNW,26.52,,,29.97
AN142,07/24/2015 00:00 EDT,29.09,74.14,94.0,1.12,302.0,,72.29,,WNW,26.58,,,29.97
AN142,07/24/2015 01:00 EDT,29.09,74.14,94.0,1.12,302.0,,72.29,,WNW,26.58,,,29.97
AN142,07/24/2015 03:00 EDT,29.09,74.86,94.0,0.89,298.0,,73.01,,WNW,26.49,,,29.97
AN142,07/24/2015 04:00 EDT,29.06,74.14,94.0,0.89,322.0,,72.29,,NW,26.55,,,29.94
AN142,07/24/2015 05:00 EDT,29.06,73.78,95.0,1.12,312.0,,72.25,,NW,26.56,,,29.94
AN142,07/24/2015 06:00 EDT,29.06,73.42,95.0,0.45,289.0,,71.89,,WNW,26.61,,,29.94
AN142,07/24/2015 07:00 EDT,29.09,73.6,96.0,0.67,311.0,,72.38,,NW,26.58,,,29.97
AN142,07/24/2015 08:00 EDT,29.09,74.5,96.0,0.67,295.0,,73.28,,WNW,26.47,,,29.97
AN142,07/24/2015 09:00 EDT,29.12,76.48,93.0,1.57,293.0,,74.3,,WNW,26.35,,,30.0
AN142,07/24/2015 10:00 EDT,29.12,84.94,83.0,1.34,286.0,,79.2,,WNW,25.57,97.99,,30.0
AN142,07/24/2015 11:00 EDT,29.12,89.08,65.0,1.57,290.0,,75.82,,WNW,25.93,100.25,,30.0
AN142,07/24/2015 12:00 EDT,29.12,89.62,63.0,0.67,299.0,,75.4,,WNW,25.98,100.47,,30.0
AN142,07/24/2015 13:00 EDT,29.12,89.98,61.0,0.45,300.0,,74.77,,WNW,26.05,100.2,,30.0
AN142,07/24/2015 14:00 EDT,29.09,93.22,55.0,0.45,299.0,,74.74,,WNW,25.97,104.38,,29.97
AN142,07/24/2015 15:00 EDT,29.09,94.66,51.0,0.67,297.0,,73.83,,WNW,26.06,105.11,,29.97
AN142,07/24/2015 16:00 EDT,29.09,94.66,51.0,0.67,297.0,,73.83,,WNW,26.06,105.11,,29.97
AN142,07/24/2015 17:00 EDT,29.03,96.82,46.0,1.57,281.0,,72.77,,W,26.1,106.6,,29.91
AN142,07/24/2015 18:00 EDT,29.03,97.0,43.0,0.22,321.0,,70.96,,NW,26.31,104.86,,29.91
AN142,07/24/2015 19:00 EDT,29.03,95.56,43.0,0.22,289.0,,69.65,,WNW,26.47,101.82,,29.91
AN142,07/24/2015 20:00 EDT,29.03,87.64,54.0,0.0,,,68.98,,,26.63,91.91,,29.91
AN142,07/24/2015 21:00 EDT,29.03,81.7,63.0,0.22,346.0,,67.88,,NNW,26.83,84.53,,29.91
AN142,07/24/2015 22:00 EDT,29.06,78.46,69.0,0.22,342.0,,67.43,,NNW,26.96,,,29.94
AN142,07/24/2015 23:00 EDT,29.09,76.3,77.0,0.22,77.0,,68.54,,ENE,26.92,,,29.97
AN142,07/25/2015 00:00 EDT,29.09,75.22,80.0,0.22,119.0,,68.6,,ESE,26.93,,,29.97
AN142,07/25/2015 01:00 EDT,29.09,75.22,80.0,0.22,119.0,,68.6,,ESE,26.93,,,29.97
AN142,07/25/2015 03:00 EDT,29.06,72.16,85.0,0.22,58.0,,67.38,,ENE,27.07,,,29.94
AN142,07/25/2015 04:00 EDT,29.06,71.98,87.0,0.22,335.0,,67.88,,NNW,27.03,,,29.94
AN142,07/25/2015 05:00 EDT,29.06,71.62,87.0,0.0,,,67.53,,,27.07,,,29.94
AN142,07/25/2015 06:00 EDT,29.06,71.08,89.0,0.0,,,67.66,,,27.06,,,29.94
AN142,07/25/2015 07:00 EDT,29.09,70.9,90.0,0.0,,,67.8,,,27.08,,,29.97
AN142,07/25/2015 08:00 EDT,29.09,71.62,90.0,0.45,134.0,,68.52,,SE,27.0,,,29.97
AN142,07/25/2015 09:00 EDT,29.12,76.3,89.0,0.67,116.0,,72.81,,ESE,26.51,,,30.0
AN142,07/25/2015 10:00 EDT,29.12,84.76,81.0,1.12,122.0,,78.28,,ESE,25.7,96.55,,30.0
AN142,07/25/2015 11:00 EDT,29.12,86.56,68.0,1.79,132.0,,74.76,,SE,26.1,95.53,,30.0
AN142,07/25/2015 12:00 EDT,29.12,89.62,61.0,2.24,128.0,,74.43,,SE,26.09,99.33,,30.0
AN142,07/25/2015 13:00 EDT,29.12,89.8,60.0,1.34,118.0,,74.11,,ESE,26.13,99.2,,30.0
AN142,07/25/2015 14:00 EDT,29.12,93.04,54.0,2.24,119.0,,74.02,,ESE,26.09,103.27,,30.0
AN142,07/25/2015 15:00 EDT,29.09,92.32,52.0,2.24,131.0,,72.24,,SE,26.28,100.37,,29.97
AN142,07/25/2015 16:00 EDT,29.09,93.76,48.0,1.79,140.0,,71.21,,SE,26.38,101.11,,29.97
AN142,07/25/2015 17:00 EDT,29.09,95.02,45.0,2.24,125.0,,70.48,,SE,26.44,101.94,,29.97
AN142,07/25/2015 18:00 EDT,29.06,95.74,43.0,1.57,149.0,,69.81,,SSE,26.48,102.19,,29.94
AN142,07/25/2015 19:00 EDT,29.06,95.02,43.0,1.12,116.0,,69.16,,ESE,26.55,100.72,,29.94
AN142,07/25/2015 20:00 EDT,29.06,88.36,51.0,0.67,109.0,,67.99,,ESE,26.76,92.04,,29.94
AN142,07/25/2015 21:00 EDT,29.06,81.52,63.0,0.22,25.0,,67.71,,NNE,26.88,84.26,,29.94
AN142,07/25/2015 22:00 EDT,29.09,77.74,69.0,0.0,,,66.74,,,27.06,,,29.97
AN142,07/25/2015 23:00 EDT,29.09,75.58,80.0,0.22,327.0,,68.96,,NNW,26.89,,,29.97
AN142,07/26/2015 00:00 EDT,29.12,74.32,84.0,0.22,41.0,,69.15,,NE,26.92,,,30.0
AN142,07/26/2015 01:00 EDT,29.12,74.32,84.0,0.22,41.0,,69.15,,NE,26.92,,,30.0
AN142,07/26/2015 03:00 EDT,29.09,72.34,86.0,0.0,,,67.9,,,27.05,,,29.97
AN142,07/26/2015 04:00 EDT,29.09,71.98,87.0,0.22,55.0,,67.88,,NE,27.06,,,29.97
AN142,07/26/2015 05:00 EDT,29.09,71.08,90.0,0.0,,,67.98,,,27.06,,,29.97
AN142,07/26/2015 06:00 EDT,29.09,71.08,90.0,0.22,44.0,,67.98,,NE,27.06,,,29.97
AN142,07/26/2015 07:00 EDT,29.12,70.54,90.0,0.22,97.0,,67.45,,E,27.15,,,30.0
AN142,07/26/2015 08:00 EDT,29.12,70.9,90.0,0.22,75.0,,67.8,,ENE,27.11,,,30.0
AN142,07/26/2015 09:00 EDT,29.12,76.48,88.0,0.0,,,72.65,,,26.53,,,30.0
AN142,07/26/2015 10:00 EDT,29.15,85.48,72.0,0.67,291.0,,75.43,,WNW,26.07,94.65,,30.03
AN142,07/26/2015 11:00 EDT,29.15,89.62,53.0,0.67,209.0,,70.28,,SSW,26.59,95.24,,30.03
AN142,07/26/2015 12:00 EDT,29.15,92.5,47.0,0.89,160.0,,69.44,,SSE,26.65,97.95,,30.03
AN142,07/26/2015 13:00 EDT,29.15,94.66,44.0,0.89,144.0,,69.5,,SE,26.61,100.59,,30.03
AN142,07/26/2015 14:00 EDT,29.15,94.66,44.0,1.34,151.0,,69.5,,SSE,26.61,100.59,,30.03
AN142,07/26/2015 15:00 EDT,29.12,97.36,39.0,1.34,149.0,,68.44,,SSE,26.67,102.94,,30.0
AN142,07/26/2015 16:00 EDT,29.12,94.66,43.0,0.89,112.0,,68.83,,ESE,26.65,100.01,,30.0
AN142,07/26/2015 17:00 EDT,29.12,96.28,41.0,0.45,194.0,,68.92,,SSW,26.63,102.04,,30.0
AN142,07/26/2015 18:00 EDT,29.09,95.92,42.0,0.89,133.0,,69.29,,SE,26.56,101.93,,29.97
AN142,07/26/2015 19:00 EDT,29.09,93.76,45.0,0.89,146.0,,69.33,,SE,26.58,99.36,,29.97
AN142,07/26/2015 20:00 EDT,29.09,89.62,51.0,0.22,150.0,,69.16,,SSE,26.65,94.33,,29.97
AN142,07/26/2015 21:00 EDT,29.09,82.24,65.0,0.22,350.0,,69.3,,N,26.74,85.79,,29.97
AN142,07/26/2015 22:00 EDT,29.09,78.28,71.0,0.22,356.0,,68.09,,N,26.93,,,29.97
AN142,07/26/2015 23:00 EDT,29.12,76.48,79.0,0.0,,,69.46,,,26.85,,,30.0
AN142,07/27/2015 00:00 EDT,29.12,75.4,84.0,0.0,,,70.21,,,26.8,,,30.0
AN142,07/27/2015 01:00 EDT,29.12,75.4,84.0,0.0,,,70.21,,,26.8,,,30.0
AN142,07/27/2015 03:00 EDT,29.09,72.52,90.0,0.0,,,69.41,,,26.9,,,29.97
AN142,07/27/2015 04:00 EDT,29.09,71.8,91.0,0.22,9.0,,69.02,,N,26.95,,,29.97
AN142,07/27/2015 05:00 EDT,29.09,71.62,88.0,0.45,301.0,,67.86,,WNW,27.07,,,29.97
AN142,07/27/2015 06:00 EDT,29.09,71.08,88.0,0.22,295.0,,67.33,,WNW,27.12,,,29.97
